,Unnamed: 0,id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event
343737,343737,84659,2009,O,Sydney,80.0,AUS,$,484750.0,atp250,Hard,64.1025641025641,12.903225806451612,37.5,44.82758620689656,3.0,32.569,Two-Handed Backhand,0.0,40.0,SRB,2.0,70.9090909090909,Right-Handed,Dusan Vemic,0.0,22.22222222222222,9.0,28.33333333333333,57.73081201334817,195.73387723387725,9.0,56.36363636363636,0.0,41.73913043478261,91.0,0
343738,343738,84660,2009,O,Sydney,108.0,AUS,$,484750.0,atp250,Hard,56.86274509803921,39.285714285714285,42.85714285714285,48.27586206896552,3.0,19.032,Two-Handed Backhand,50.0,33.33333333333333,GBR,2.0,64.55696202531645,Right-Handed,Brydan Klein,28.57142857142857,14.285714285714285,14.0,42.35294117647059,166.13300492610836,179.56256426621283,14.0,51.89873417721519,0.0,46.95121951219512,83.0,0
343739,343739,84661,2009,O,Sydney,94.0,AUS,$,484750.0,atp250,Hard,67.27272727272727,18.181818181818183,50.0,51.61290322580645,9.0,19.948,Unknown Backhand,20.0,66.66666666666666,AUS,3.0,67.90123456790124,Right-Handed,Greg Jones,9.090909090909092,9.090909090909092,11.0,32.0,98.88563049853371,200.2648709315376,11.0,61.72839506172839,0.0,47.43589743589743,84.0,0
343740,343740,84662,2009,O,Sydney,62.0,AUS,$,484750.0,atp250,Hard,64.28571428571429,4.3478260869565215,40.0,9.090909090909092,2.0,20.911,Unknown Backhand,,71.42857142857143,KAZ,5.0,58.333333333333336,Right-Handed,Evgeny Korolev,0.0,-166.66666666666669,8.0,5.88235294117647,,-7.047619047619051,9.0,54.16666666666666,0.0,38.67924528301887,82.0,0
343741,343741,84663,2009,O,Sydney,152.0,AUS,$,484750.0,atp250,Hard,78.94736842105263,23.4375,42.22222222222222,41.86046511627907,11.0,22.65,Two-Handed Backhand,40.0,66.66666666666666,RSA,11.0,62.8099173553719,Right-Handed,Kevin Anderson,11.76470588235294,11.76470588235294,17.0,30.8411214953271,117.06267099863202,195.7442138809997,17.0,65.28925619834712,1.0,49.122807017543856,94.0,0
343742,343742,84664,2009,O,Sydney,51.0,AUS,$,484750.0,atp250,Hard,48.38709677419355,14.814814814814811,57.89473684210527,25.0,1.0,29.513,Two-Handed Backhand,,42.85714285714285,CZE,1.0,62.0,Right-Handed,Jan Hernych,0.0,-25.0,8.0,17.94871794871795,,143.28183361629883,8.0,52.0,0.0,37.07865168539326,83.0,0
343743,343743,84665,2009,O,Sydney,65.0,AUS,$,484750.0,atp250,Hard,80.76923076923077,30.23255813953488,28.000000000000004,42.85714285714285,1.0,27.459,Unknown Backhand,0.0,33.33333333333333,AUS,2.0,50.98039215686274,Right-Handed,Sadik Kadir,0.0,0.0,8.0,33.33333333333333,73.08970099667773,158.7496229260935,8.0,54.90196078431373,0.0,43.51851851851852,67.0,0
343744,343744,84666,2009,O,Sydney,50.0,AUS,$,484750.0,atp250,Hard,52.38095238095239,25.806451612903224,28.57142857142857,38.88888888888889,0.0,20.537,Two-Handed Backhand,20.0,16.666666666666664,FRA,1.0,60.0,Left-Handed,Adrian Mannarino,12.5,12.5,8.0,30.612244897959183,97.19534050179212,152.45238095238096,8.0,42.85714285714285,0.0,35.714285714285715,79.0,0
343745,343745,84667,2009,O,Sydney,55.0,AUS,$,484750.0,atp250,Hard,73.07692307692307,25.806451612903224,33.33333333333333,13.333333333333334,4.0,20.763,Two-Handed Backhand,50.0,50.0,ESP,5.0,46.42857142857143,Right-Handed,Pere Riba,11.11111111111111,-33.33333333333333,9.0,21.73913043478261,100.25089605734767,118.5054945054945,9.0,51.78571428571429,0.0,38.23529411764706,78.0,0
343746,343746,84668,2009,O,Sydney,90.0,AUS,$,484750.0,atp250,Hard,59.25925925925925,30.76923076923077,46.15384615384615,52.63157894736842,3.0,22.346,Two-Handed Backhand,33.33333333333333,71.42857142857143,UZB,1.0,67.5,Right-Handed,Denis Istomin,20.0,-140.0,10.0,36.61971830985916,136.73414304993253,34.913105413105406,10.0,55.00000000000001,0.0,46.35761589403973,86.0,0
343747,343747,84669,2009,O,Sydney,128.0,AUS,$,484750.0,atp250,Hard,75.0,28.33333333333333,47.368421052631575,38.095238095238095,4.0,24.642,Unknown Backhand,16.666666666666664,77.77777777777779,CZE,2.0,64.15094339622641,Right-Handed,Ivo Minar,13.333333333333334,-6.666666666666667,15.0,32.35294117647059,96.42857142857144,181.8526977821913,15.0,65.09433962264151,0.0,49.03846153846153,85.0,0
343748,343748,84670,2009,O,Sydney,66.0,AUS,$,484750.0,atp250,Hard,55.172413793103445,21.21212121212121,45.45454545454545,35.714285714285715,1.0,30.395,One-Handed Backhand,100.0,33.33333333333333,ESP,4.0,56.86274509803921,Right-Handed,Alberto Martin,20.0,11.11111111111111,10.0,25.53191489361702,176.9264069264069,165.60081545679924,9.0,50.98039215686274,0.0,38.775510204081634,73.0,0
343749,343749,84671,2009,O,Sydney,64.0,AUS,$,484750.0,atp250,Hard,60.526315789473685,28.88888888888889,36.84210526315789,33.33333333333333,2.0,27.494,Two-Handed Backhand,0.0,57.14285714285714,ITA,3.0,66.66666666666666,Right-Handed,Potito Starace,0.0,-22.22222222222222,9.0,30.0,62.22222222222221,140.81286549707602,9.0,52.63157894736842,0.0,41.02564102564102,84.0,0
343750,343750,84672,2009,O,Sydney,68.0,AUS,$,484750.0,atp250,Hard,62.16216216216216,9.090909090909092,40.0,50.0,1.0,29.365,Two-Handed Backhand,,70.0,AUS,2.0,64.91228070175438,Right-Handed,Peter Luczak,0.0,-88.88888888888889,9.0,20.0,,77.18555397502766,9.0,54.38596491228071,0.0,39.21568627450981,77.0,0
343751,343751,84673,2009,O,Sydney,145.0,AUS,$,484750.0,atp250,Hard,64.7887323943662,30.18867924528302,51.11111111111111,37.5,6.0,28.481,Two-Handed Backhand,50.0,69.23076923076923,BEL,2.0,61.206896551724135,Right-Handed,Xavier Malisse,20.0,-37.5,15.0,32.94117647058823,137.68867924528303,143.60674005720145,16.0,59.48275862068966,0.0,48.258706467661696,83.0,0
343752,343752,84674,2009,O,Sydney,77.0,AUS,$,484750.0,atp250,Hard,56.25,10.526315789473683,62.96296296296296,50.0,2.0,24.295,One-Handed Backhand,100.0,25.0,CAN,1.0,64.0,Right-Handed,Frank Dancevic,10.0,54.54545454545454,10.0,24.13793103448276,170.5263157894737,238.7584175084175,11.0,58.66666666666666,0.0,43.609022556390975,79.0,0
343753,343753,84675,2009,O,Sydney,102.0,AUS,$,484750.0,atp250,Hard,61.53846153846154,20.0,55.55555555555556,32.0,4.0,27.494,Two-Handed Backhand,20.0,75.0,ITA,5.0,78.3132530120482,Right-Handed,Potito Starace,9.090909090909092,-27.27272727272727,11.0,24.615384615384617,81.0909090909091,167.134542833338,11.0,60.24096385542169,0.0,44.5945945945946,84.0,0
343754,343754,84676,2009,O,Sydney,,AUS,$,484750.0,atp250,Hard,,,,,,30.126,Two-Handed Backhand,,,CZE,,,Right-Handed,Radek Stepanek,,,,,,,,,,,76.0,0
343755,343755,84677,2009,O,Sydney,66.0,AUS,$,484750.0,atp250,Hard,75.0,16.666666666666664,63.1578947368421,44.0,2.0,23.319,Two-Handed Backhand,0.0,0.0,CZE,0.0,55.81395348837209,Right-Handed,Tomas Berdych,0.0,77.77777777777779,10.0,27.86885245901639,60.66666666666666,273.749626002992,9.0,69.76744186046511,0.0,45.19230769230769,91.0,0
343756,343756,84678,2009,O,Sydney,86.0,AUS,$,484750.0,atp250,Hard,72.72727272727273,15.789473684210526,75.0,32.142857142857146,4.0,26.083,Two-Handed Backhand,0.0,50.0,RUS,1.0,50.76923076923077,Right-Handed,Dmitry Tursunov,0.0,72.72727272727273,11.0,22.727272727272727,47.93233082706767,274.2237762237762,11.0,73.84615384615385,0.0,48.09160305343512,82.0,0
343757,343757,84679,2009,O,Sydney,125.0,AUS,$,484750.0,atp250,Hard,64.40677966101694,18.367346938775512,43.333333333333336,52.5,6.0,27.061,Two-Handed Backhand,42.85714285714285,54.54545454545454,FRA,5.0,66.29213483146067,Right-Handed,Julien Benneteau,20.0,-13.333333333333334,15.0,33.70786516853933,133.72448979591837,161.69891449247763,15.0,57.30337078651685,0.0,45.50561797752809,79.0,0
343758,343758,84680,2009,O,Sydney,46.0,AUS,$,484750.0,atp250,Hard,52.94117647058824,12.0,31.818181818181817,40.0,0.0,27.405,Two-Handed Backhand,,16.666666666666664,GER,3.0,43.58974358974359,Left-Handed,Denis Gremelmayr,0.0,0.0,7.0,20.0,,125.34910187851364,7.0,41.02564102564102,0.0,31.08108108108108,73.0,0
343759,343759,84681,2009,O,Sydney,118.0,AUS,$,484750.0,atp250,Hard,69.44444444444444,36.76470588235294,60.71428571428571,46.51162790697674,7.0,24.892,Two-Handed Backhand,15.384615384615383,25.0,ITA,1.0,56.25,Right-Handed,Andreas Seppi,15.384615384615383,58.333333333333336,13.0,40.54054054054054,114.04556455856046,250.7420634920635,12.0,65.625,0.0,49.71428571428572,78.0,0
343760,343760,84682,2009,O,Sydney,84.0,AUS,$,484750.0,atp250,Hard,66.66666666666666,19.047619047619047,48.48484848484848,45.45454545454545,5.0,27.311,One-Handed Backhand,25.0,25.0,ESP,4.0,45.0,Left-Handed,Feliciano Lopez,10.0,50.0,10.0,28.125,99.5021645021645,211.1515151515152,10.0,56.66666666666666,0.0,41.935483870967744,88.0,0
343761,343761,84683,2009,O,Sydney,90.0,AUS,$,484750.0,atp250,Hard,58.82352941176471,33.33333333333333,63.63636363636363,37.142857142857146,2.0,27.639,Two-Handed Backhand,0.0,66.66666666666666,AUT,0.0,60.71428571428571,Left-Handed,Jurgen Melzer,0.0,-11.11111111111111,10.0,35.0,70.47619047619048,174.06306765130293,9.0,60.71428571428571,0.0,45.588235294117645,80.0,0
343762,343762,84684,2009,O,Sydney,121.0,AUS,$,484750.0,atp250,Hard,90.9090909090909,25.58139534883721,46.0,46.34146341463415,17.0,27.091,Two-Handed Backhand,42.85714285714285,42.85714285714285,USA,4.0,39.75903614457831,Right-Handed,Mardy Fish,21.428571428571427,33.33333333333333,14.0,35.714285714285715,136.20857304918565,223.0014603870025,15.0,63.85542168674698,0.0,49.700598802395206,82.0,0
343763,343763,84685,2009,O,Sydney,63.0,AUS,$,484750.0,atp250,Hard,46.15384615384615,28.125,57.14285714285714,31.25,1.0,26.696,One-Handed Backhand,0.0,20.0,ESP,4.0,65.0,Right-Handed,Tommy Robredo,0.0,14.285714285714285,8.0,29.166666666666668,59.375,179.58241758241758,7.0,50.0,0.0,38.63636363636363,75.0,0
343764,343764,84686,2009,O,Sydney,116.0,AUS,$,484750.0,atp250,Hard,74.50980392156863,18.51851851851852,45.23809523809524,50.0,7.0,25.494,Two-Handed Backhand,33.33333333333333,57.14285714285714,RUS,5.0,54.83870967741935,Right-Handed,Igor Andreev,13.333333333333334,26.666666666666668,15.0,29.268292682926827,115.18518518518518,203.25327550374988,15.0,61.29032258064516,0.0,46.285714285714285,80.0,0
343765,343765,84687,2009,O,Sydney,55.0,AUS,$,484750.0,atp250,Hard,65.21739130434783,22.58064516129032,18.75,9.090909090909092,1.0,27.0,Two-Handed Backhand,0.0,42.85714285714285,FRA,2.0,58.97435897435898,Right-Handed,Paul-Henri Mathieu,0.0,-42.85714285714285,8.0,19.047619047619047,31.67155425219941,99.08460742156396,7.0,46.15384615384615,0.0,32.098765432098766,74.0,0
343766,343766,84688,2009,O,Sydney,94.0,AUS,$,484750.0,atp250,Hard,80.0,35.0,28.57142857142857,42.10526315789473,5.0,24.043,Two-Handed Backhand,50.0,66.66666666666666,FRA,10.0,41.66666666666667,Right-Handed,Gilles Simon,30.0,-150.0,10.0,39.6551724137931,157.10526315789474,-4.761904761904759,10.0,50.0,0.0,45.77464788732394,70.0,0
343767,343767,84689,2009,O,Sydney,97.0,AUS,$,484750.0,atp250,Hard,81.08108108108108,20.833333333333336,36.36363636363637,37.142857142857146,8.0,24.556,Two-Handed Backhand,50.0,42.85714285714285,SRB,5.0,52.85714285714286,Right-Handed,Janko Tipsarevic,18.181818181818183,9.090909090909092,11.0,30.508474576271187,126.15800865800868,182.39276939276945,11.0,60.0,0.0,46.51162790697674,80.0,0
343768,343768,84690,2009,O,Sydney,82.0,AUS,$,484750.0,atp250,Hard,65.95744680851064,25.58139534883721,42.85714285714285,40.74074074074074,7.0,23.451,One-Handed Backhand,40.0,66.66666666666666,AUS,5.0,62.66666666666667,Left-Handed,Chris Guccione,18.181818181818183,-50.0,11.0,31.428571428571427,124.50395427139614,123.48125633232016,10.0,57.333333333333336,0.0,44.82758620689656,92.0,0
343769,343769,84691,2009,O,Sydney,58.0,AUS,$,484750.0,atp250,Hard,65.21739130434783,21.428571428571427,34.78260869565217,37.5,3.0,28.65,One-Handed Backhand,,50.0,FRA,4.0,50.0,Left-Handed,Michael Llodra,0.0,-50.0,8.0,27.27272727272727,,99.0,8.0,50.0,0.0,38.88888888888889,80.0,0
343770,343770,84692,2009,O,Sydney,65.0,AUS,$,484750.0,atp250,Hard,52.94117647058824,16.666666666666664,57.14285714285714,50.0,3.0,23.26,One-Handed Backhand,0.0,33.33333333333333,ITA,0.0,61.81818181818181,Right-Handed,Simone Bolelli,0.0,11.11111111111111,8.0,23.91304347826087,66.66666666666666,186.0133265427383,9.0,54.54545454545454,0.0,40.5940594059406,83.0,0
343771,343771,84693,2009,O,Sydney,80.0,AUS,$,484750.0,atp250,Hard,67.85714285714286,28.57142857142857,64.70588235294117,51.51515151515152,2.0,24.784,Two-Handed Backhand,6.666666666666667,40.0,CRO,1.0,62.22222222222222,Right-Handed,Mario Ancic,10.0,22.22222222222222,10.0,37.80487804878049,96.75324675324676,218.00746965452845,9.0,66.66666666666666,0.0,48.031496062992126,82.0,0
343772,343772,84694,2009,O,Sydney,83.0,AUS,$,484750.0,atp250,Hard,59.523809523809526,15.625,57.692307692307686,50.0,6.0,21.916,Two-Handed Backhand,50.0,0.0,FRA,3.0,61.76470588235294,Right-Handed,Jeremy Chardy,10.0,70.0,10.0,31.666666666666664,125.625,251.98082309847013,10.0,58.82352941176471,0.0,46.09375,75.0,0
343773,343773,84695,2009,O,Sydney,,AUS,$,484750.0,atp250,Hard,,,,,,23.736,Two-Handed Backhand,,,FRA,,,Right-Handed,Jo-Wilfried Tsonga,,,,,,,,,,,93.0,0
343774,343774,84696,2009,O,Sydney,108.0,AUS,$,484750.0,atp250,Hard,62.16216216216216,34.69387755102041,57.14285714285714,44.82758620689656,3.0,27.884,Two-Handed Backhand,50.0,20.0,AUS,4.0,46.83544303797469,Right-Handed,Lleyton Hewitt,25.0,50.0,12.0,38.46153846153847,154.52146375791696,215.140462342994,12.0,59.49367088607595,0.0,49.04458598726114,77.0,0
343775,343775,84697,2009,O,Sydney,100.0,AUS,$,484750.0,atp250,Hard,72.22222222222221,28.000000000000004,43.75,33.33333333333333,2.0,21.639,Two-Handed Backhand,0.0,80.0,SRB,1.0,77.14285714285715,Right-Handed,Novak Djokovic,0.0,18.181818181818183,11.0,29.87012987012987,61.33333333333333,212.29689754689755,11.0,65.71428571428571,0.0,46.93877551020408,77.0,0
343776,343776,84698,2009,O,Sydney,74.0,AUS,$,484750.0,atp250,Hard,72.22222222222221,17.391304347826086,33.33333333333333,41.37931034482759,4.0,22.567,One-Handed Backhand,100.0,42.85714285714285,FRA,5.0,54.54545454545454,Right-Handed,Richard Gasquet,11.11111111111111,0.0,9.0,30.76923076923077,169.8817258037648,159.1010101010101,10.0,54.54545454545454,0.0,44.06779661016949,79.0,0
343777,343777,84699,2009,O,Sydney,136.0,AUS,$,484750.0,atp250,Hard,64.86486486486487,24.59016393442623,33.33333333333333,55.10204081632652,2.0,27.47,Two-Handed Backhand,22.22222222222222,54.54545454545454,FIN,4.0,73.26732673267327,Left-Handed,Jarkko Nieminen,13.333333333333334,-21.428571428571427,15.0,38.18181818181819,115.24776030630832,148.03695350230004,14.0,56.43564356435643,1.0,46.91943127962085,78.0,0
343881,343881,84803,2009,O,Melbourne,147.0,AUS,A$,10712240.0,gs,Hard,67.85714285714286,27.27272727272727,52.17391304347826,41.02564102564102,13.0,19.967,Unknown Backhand,50.0,66.66666666666666,AUS,4.0,54.90196078431373,Right-Handed,Greg Jones,20.0,-81.81818181818183,10.0,32.97872340425532,138.2983682983683,102.11483486675304,11.0,60.78431372549019,1.0,47.44897959183674,84.0,0
343882,343882,84804,2009,O,Melbourne,125.0,AUS,A$,10712240.0,gs,Hard,71.15384615384616,29.85074626865672,55.00000000000001,35.483870967741936,5.0,22.661,Two-Handed Backhand,28.57142857142857,66.66666666666666,GER,3.0,56.52173913043478,Right-Handed,Tobias Kamke,13.333333333333334,28.57142857142857,15.0,31.63265306122449,107.23937914116055,213.2470138557095,14.0,64.13043478260869,0.0,47.368421052631575,76.0,0
343883,343883,84805,2009,O,Melbourne,69.0,AUS,A$,10712240.0,gs,Hard,60.71428571428571,34.48275862068966,37.5,35.0,0.0,24.93,Two-Handed Backhand,66.66666666666666,50.0,SLO,3.0,46.66666666666666,Right-Handed,Luka Gregorc,22.22222222222222,-87.5,9.0,34.69387755102041,158.37164750957854,54.38095238095237,8.0,48.333333333333336,0.0,42.201834862385326,99.0,0
343884,343884,84806,2009,O,Melbourne,123.0,AUS,A$,10712240.0,gs,Hard,52.0,32.758620689655174,57.49999999999999,45.16129032258064,0.0,21.064,Two-Handed Backhand,37.5,54.54545454545454,KAZ,2.0,55.55555555555556,Right-Handed,Mikhail Kukushkin,21.428571428571427,-21.428571428571427,14.0,37.07865168539326,136.84848244080723,141.62698412698413,14.0,54.44444444444444,0.0,45.81005586592179,72.0,0
343885,343885,84807,2009,O,Melbourne,53.0,AUS,A$,10712240.0,gs,Hard,36.36363636363637,17.647058823529413,41.17647058823529,46.15384615384615,0.0,18.607,Unknown Backhand,33.33333333333333,20.0,AUS,2.0,39.285714285714285,Right-Handed,Brendan Mckenzie,12.5,0.0,8.0,30.0,109.6342383107089,114.82582123758594,6.0,39.285714285714285,0.0,34.48275862068966,,0
343886,343886,84808,2009,O,Melbourne,116.0,AUS,A$,10712240.0,gs,Hard,67.3913043478261,38.333333333333336,51.28205128205128,35.55555555555556,8.0,20.782,Two-Handed Backhand,60.0,63.63636363636363,ESP,5.0,54.11764705882353,Right-Handed,Pere Riba,18.75,-20.0,16.0,37.142857142857146,152.63888888888889,155.7910026887009,15.0,60.0,0.0,47.368421052631575,78.0,0
343887,343887,84809,2009,O,Melbourne,166.0,AUS,A$,10712240.0,gs,Hard,65.9090909090909,22.988505747126435,51.06382978723404,60.31746031746032,7.0,24.524,Unknown Backhand,44.44444444444444,66.66666666666666,AND,4.0,65.18518518518519,Right-Handed,Laurent Recouderc,44.44444444444444,-127.27272727272728,9.0,38.66666666666666,172.19485495347564,57.88537860878287,11.0,60.74074074074074,0.0,49.122807017543856,,0
343888,343888,84810,2009,O,Melbourne,73.0,AUS,A$,10712240.0,gs,Hard,44.11764705882353,26.666666666666668,45.0,63.63636363636363,2.0,22.322,Two-Handed Backhand,14.285714285714285,37.5,USA,2.0,62.96296296296296,Right-Handed,Scoville Jenkins,12.5,-37.5,8.0,33.92857142857143,117.0887445887446,114.5806100217865,8.0,44.44444444444444,0.0,39.09090909090909,77.0,0
343889,343889,84811,2009,O,Melbourne,49.0,AUS,A$,10712240.0,gs,Hard,30.434782608695656,20.833333333333336,25.0,56.25,1.0,25.881,Unknown Backhand,100.0,50.0,POL,1.0,53.48837209302325,Right-Handed,Dawid Olejniczak,16.666666666666664,-200.0,6.0,35.0,193.75,-91.07684529828109,7.0,27.906976744186046,0.0,31.32530120481928,,0
343890,343890,84812,2009,O,Melbourne,73.0,AUS,A$,10712240.0,gs,Hard,48.27586206896552,39.02439024390244,45.83333333333333,36.0,0.0,25.688,Unknown Backhand,12.5,28.57142857142857,ROU,1.0,54.71698113207547,Right-Handed,Victor Ionita,12.5,-12.5,8.0,37.87878787878788,100.02439024390245,135.32617653437433,8.0,47.16981132075472,0.0,42.01680672268908,72.0,0
343891,343891,84813,2009,O,Melbourne,135.0,AUS,A$,10712240.0,gs,Hard,71.42857142857143,22.807017543859647,61.70212765957447,37.83783783783784,8.0,23.255,Unknown Backhand,25.0,80.0,GBR,2.0,57.27272727272727,Right-Handed,Josh Goodall,13.333333333333334,-12.5,15.0,28.72340425531916,98.9781887150308,183.9034263608732,16.0,67.27272727272727,0.0,49.50980392156863,74.0,0
343892,343892,84814,2009,O,Melbourne,82.0,AUS,A$,10712240.0,gs,Hard,67.74193548387096,35.8974358974359,21.73913043478261,45.0,1.0,26.413,Unknown Backhand,42.85714285714285,16.666666666666664,FRA,3.0,57.407407407407405,Left-Handed,Gary Lugassy,75.0,-40.0,4.0,38.983050847457626,198.7545787545788,104.88847332606096,5.0,48.14814814814815,0.0,43.36283185840708,,0
343893,343893,84815,2009,O,Melbourne,79.0,AUS,A$,10712240.0,gs,Hard,74.19354838709677,21.428571428571427,46.15384615384615,39.130434782608695,3.0,25.677,Unknown Backhand,0.0,75.0,GER,5.0,54.38596491228071,Right-Handed,Alexander Flock,0.0,-55.55555555555556,10.0,27.692307692307693,60.55900621118012,117.17780389766808,9.0,61.40350877192983,0.0,43.44262295081967,80.0,0
343894,343894,84816,2009,O,Melbourne,117.0,AUS,A$,10712240.0,gs,Hard,53.65853658536586,35.714285714285715,41.66666666666667,62.5,2.0,33.798,Unknown Backhand,66.66666666666666,16.666666666666664,SUI,2.0,63.07692307692307,Right-Handed,George Bastl,36.36363636363637,30.0,11.0,43.75,201.24458874458875,188.4021263289556,10.0,49.23076923076923,0.0,46.206896551724135,85.0,0
343895,343895,84817,2009,O,Melbourne,73.0,AUS,A$,10712240.0,gs,Hard,51.85185185185185,33.33333333333333,52.63157894736842,23.52941176470588,3.0,22.172,,66.66666666666666,33.33333333333333,ITA,2.0,73.97260273972603,,Matteo Marrai,20.0,20.0,10.0,30.508474576271187,143.52941176470586,199.4560335389463,10.0,52.05479452054794,0.0,42.42424242424242,,0
343896,343896,84818,2009,O,Melbourne,40.0,AUS,A$,10712240.0,gs,Hard,61.90476190476191,15.625,27.77777777777778,50.0,2.0,28.838,Unknown Backhand,0.0,0.0,USA,3.0,53.84615384615385,Right-Handed,Zack Fleishman,0.0,42.85714285714285,8.0,28.000000000000004,65.625,185.3858363858364,7.0,46.15384615384615,0.0,35.95505617977528,84.0,0
343897,343897,84819,2009,O,Melbourne,59.0,AUS,A$,10712240.0,gs,Hard,76.47058823529412,10.0,33.33333333333333,40.0,10.0,24.715,,,70.0,NED,6.0,48.57142857142857,Right-Handed,Michel Koning,0.0,-88.88888888888889,9.0,20.0,,73.48646125116713,9.0,54.285714285714285,0.0,40.869565217391305,80.0,0
343898,343898,84820,2009,O,Melbourne,125.0,AUS,A$,10712240.0,gs,Hard,64.70588235294117,29.23076923076924,57.14285714285714,51.85185185185185,6.0,25.295,Unknown Backhand,40.0,75.0,IND,3.0,70.83333333333334,Right-Handed,Prakash Amritraj,14.285714285714285,-40.0,14.0,35.869565217391305,135.36833536833535,155.68207282913164,15.0,62.5,0.0,49.46808510638298,75.0,0
343899,343899,84821,2009,O,Melbourne,80.0,AUS,A$,10712240.0,gs,Hard,71.05263157894737,16.666666666666664,42.30769230769231,42.30769230769231,5.0,32.588,Two-Handed Backhand,0.0,40.0,SRB,3.0,59.375,Right-Handed,Dusan Vemic,0.0,22.22222222222222,3.0,27.41935483870968,58.97435897435897,196.9575461088619,9.0,59.375,0.0,43.65079365079365,91.0,0
343900,343900,84822,2009,O,Melbourne,55.0,AUS,A$,10712240.0,gs,Hard,61.76470588235294,36.36363636363637,36.36363636363637,33.33333333333333,0.0,21.604,Two-Handed Backhand,25.0,20.0,TUR,3.0,60.71428571428571,Right-Handed,Marsel Ilhan,11.11111111111111,33.33333333333333,9.0,35.08771929824561,105.8080808080808,189.1759612936084,9.0,51.78571428571429,0.0,43.36283185840708,80.0,0
343901,343901,84823,2009,O,Melbourne,121.0,AUS,A$,10712240.0,gs,Hard,70.0,25.454545454545453,43.18181818181818,50.0,12.0,22.596,Unknown Backhand,50.0,76.92307692307693,KOR,4.0,57.692307692307686,Right-Handed,Woong-Sun Jun,21.428571428571427,-64.28571428571429,14.0,33.734939759036145,146.88311688311688,114.58841158841156,14.0,58.65384615384615,0.0,47.593582887700535,90.0,0
343902,343902,84824,2009,O,Melbourne,37.0,AUS,A$,10712240.0,gs,Hard,48.48484848484848,26.666666666666668,23.809523809523807,57.692307692307686,3.0,28.448,Unknown Backhand,37.5,40.0,ITA,5.0,61.11111111111112,Right-Handed,Giancarlo Petrazzuolo,33.33333333333333,-55.55555555555556,9.0,41.07142857142857,155.19230769230768,75.84992784992785,9.0,38.88888888888889,0.0,40.0,,0
343903,343903,84825,2009,O,Melbourne,120.0,AUS,A$,10712240.0,gs,Hard,67.3076923076923,43.07692307692308,47.61904761904761,45.0,7.0,27.766,Unknown Backhand,50.0,60.0,GER,3.0,55.319148936170215,Right-Handed,Simon Greul,28.57142857142857,-14.285714285714285,14.0,43.80952380952381,166.64835164835165,159.96017457719586,14.0,58.51063829787234,0.0,50.75376884422111,80.0,0
343904,343904,84826,2009,O,Melbourne,76.0,AUS,A$,10712240.0,gs,Hard,64.70588235294117,34.14634146341464,36.66666666666666,40.74074074074074,3.0,28.051,Two-Handed Backhand,33.33333333333333,73.33333333333333,USA,4.0,53.125,Right-Handed,Michael Yani,11.11111111111111,-225.0,9.0,36.76470588235294,119.33152664859982,-71.50245098039215,8.0,51.5625,0.0,43.93939393939394,75.0,0
343905,343905,84827,2009,O,Melbourne,129.0,AUS,A$,10712240.0,gs,Hard,62.06896551724138,32.0,48.78048780487805,46.51162790697674,2.0,22.494,Unknown Backhand,25.0,64.28571428571429,AUT,2.0,58.58585858585859,Right-Handed,Martin Fischer,21.428571428571427,-53.333333333333336,14.0,38.70967741935484,124.94019933554816,116.10197857464468,15.0,56.56565656565656,0.0,47.91666666666667,71.0,0
343906,343906,84828,2009,O,Melbourne,62.0,AUS,A$,10712240.0,gs,Hard,48.38709677419355,26.82926829268293,37.5,64.70588235294117,5.0,20.467,Unknown Backhand,12.5,61.53846153846154,AUS,6.0,56.36363636363636,Right-Handed,Nick Lindahl,12.5,-200.0,8.0,37.93103448275862,116.5351506456241,-58.74926686217008,7.0,43.63636363636363,0.0,40.70796460176992,77.0,0
343907,343907,84829,2009,O,Melbourne,108.0,AUS,A$,10712240.0,gs,Hard,67.27272727272727,27.450980392156865,42.10526315789473,46.66666666666666,6.0,25.142,Two-Handed Backhand,12.5,20.0,FRA,2.0,74.32432432432432,Right-Handed,Edouard Roger-Vasselin,8.333333333333332,53.84615384615385,12.0,34.5679012345679,94.95098039215686,241.54846860110013,13.0,60.810810810810814,0.0,47.096774193548384,78.0,0
343908,343908,84830,2009,O,Melbourne,71.0,AUS,A$,10712240.0,gs,Hard,52.17391304347826,33.33333333333333,30.76923076923077,50.0,2.0,22.868,Unknown Backhand,22.22222222222222,57.14285714285714,GBR,2.0,46.93877551020408,Right-Handed,Alexander Slabinsky,25.0,-175.0,8.0,42.85714285714285,130.55555555555554,-45.11808067708688,8.0,40.81632653061224,0.0,41.96428571428572,,0
